date,time,location_X,location_Y,lat,lon,mag,place,type
2015-02-10,07:42:52,244287.49468241323,596675.8618004426,53.349,6.728,0.9,Loppersum,induced earthquake
2015-02-04,22:34:47,251259.45957296187,594473.0586170579,53.328,6.832,1.1,Oosterwijtwerd,induced earthquake
2015-02-02,23:15:33,245456.10043417517,587680.9526984893,53.268,6.743,0.9,Overschild,induced earthquake
2015-01-31,16:21:48,258484.04739009944,599410.6704600204,53.371,6.942,1.6,Eems-Dollard (nabij Holwierde),induced earthquake
2015-01-31,05:29:29,248933.3836066913,577061.224878044,53.172,6.792,0.8,Sappemeer,induced earthquake
2015-01-27,15:11:42,248987.21522905343,577730.1693385848,53.178,6.793,0.5,Sappemeer,induced earthquake
2015-01-26,18:07:23,249147.31307162228,593429.2247523067,53.319,6.8,1.1,Wirdum,induced earthquake
2015-01-23,11:45:37,249261.15243895215,577401.575156,53.175,6.797,1.2,Sappemeer,induced earthquake
2015-01-22,03:44:16,250777.3645000539,585223.7544368753,53.245,6.822,0.6,Hellum,induced earthquake
2015-01-18,10:54:10,243993.79909797624,583757.5850116764,53.233,6.72,1.5,Scharmer,induced earthquake
2015-01-14,11:54:56,252485.69590731783,586593.9479792642,53.257,6.848,1.1,Hellum,induced earthquake
2015-01-11,23:05:24,249269.86285227528,576956.4823177379,53.171,6.797,1.5,Sappemeer,induced earthquake
2015-01-06,18:26:44,258268.73488945505,593950.9437005484,53.322,6.937,1,Farmsum,induced earthquake
2015-01-06,06:55:28,247004.3717998499,593944.2372041276,53.324,6.768,2.7,Wirdum,induced earthquake
2014-12-30,06:46:42,246184.44097296463,584466.5278987581,53.239,6.753,0.8,Slochteren,induced earthquake
2014-12-30,02:37:36,244579.728189855,580985.5916381424,53.208,6.728,2.8,Scharmer,induced earthquake
2014-12-28,15:13:06,245950.06921716884,596818.4514489687,53.35,6.753,1.3,Zeerijp,induced earthquake
2014-12-05,02:46:11,240781.02605203225,584144.4492322627,53.237,6.672,1.1,Lageland,induced earthquake
2014-12-03,04:12:36,251567.61571080095,579117.0285008032,53.19,6.832,0.9,Noordbroek,induced earthquake
2014-11-30,01:03:48,240536.71066198315,597831.9359018737,53.36,6.672,1.4,Middelstum,induced earthquake
2014-11-29,20:23:31,251785.6698601992,594817.6222611668,53.331,6.84,1,Appingedam,induced earthquake
2014-11-22,04:09:03,242277.69684093865,597306.7457929561,53.355,6.698,1.3,Westeremden,induced earthquake
2014-11-16,19:54:16,246808.6256495237,583253.9239288021,53.228,6.762,0.6,Woudbloem,induced earthquake
2014-11-16,00:41:51,253552.75817055887,583387.4065652292,53.228,6.863,0.9,Siddeburen,induced earthquake
2014-11-05,01:12:34,240908.18653318423,599397.045338653,53.374,6.678,2.9,Zandeweer,induced earthquake
2014-10-21,06:49:15,245533.72983108895,597701.1324661226,53.358,6.747,1.5,Zeerijp,induced earthquake
2014-09-30,11:42:03,239604.93445010917,586461.1880882523,53.258,6.655,2.8,Garmerwolde,induced earthquake
2014-09-25,20:49:09,258378.94911272277,588832.3091656505,53.276,6.937,1.5,Meedhuizen,induced earthquake
2014-09-24,23:49:36,241952.8813126585,596855.5646588549,53.351,6.693,1,Westeremden,induced earthquake
2014-09-23,17:34:48,244509.2871666584,584768.9934748006,53.242,6.728,1,Luddeweer,induced earthquake
2014-09-23,16:32:54,243979.3818860122,584536.5247597971,53.24,6.72,1.4,Lageland,induced earthquake
2014-09-01,07:53:58,250282.3860924087,579870.6411667119,53.197,6.813,1.6,Slochteren,induced earthquake
2014-09-01,07:17:42,248551.5107762545,579502.7406330738,53.194,6.787,2.6,Froombosch,induced earthquake
2014-09-01,01:40:14,237645.13908493664,583978.2092781808,53.236,6.625,0.5,Groningen,induced earthquake
2014-08-25,10:27:14,248139.7973243025,583502.1562215805,53.23,6.782,0.8,Slochteren,induced earthquake
2014-08-21,11:03:55,244171.17327630497,599345.3812352212,53.373,6.727,1.2,Garsthuizen,induced earthquake
2014-08-19,19:25:24,244031.8641718648,599676.7509981123,53.376,6.725,1.2,Garsthuizen,induced earthquake
2014-08-09,15:55:32,251466.0319970581,594143.2411476091,53.325,6.835,2,Appingedam,induced earthquake
2014-08-09,15:54:59,251470.50935618492,593920.6852702933,53.323,6.835,1.3,Appingedam,induced earthquake
2014-07-22,17:45:07,253438.12523632063,585722.7956844172,53.249,6.862,0.9,Siddeburen,induced earthquake
2014-07-15,16:24:51,251177.8453164692,581892.1778723816,53.215,6.827,0.7,Slochteren,induced earthquake
2014-07-08,11:37:16,243103.39167713508,584965.650519871,53.244,6.707,1.2,Lageland,induced earthquake
2014-07-07,23:13:44,246054.4043824931,587803.5749756963,53.269,6.752,1,Overschild,induced earthquake
2014-07-07,19:56:54,241843.1767919861,584497.4600404218,53.24,6.688,1.2,Lageland,induced earthquake
2014-07-02,17:34:16,248708.6447433229,581732.1302670513,53.214,6.79,2.1,Slochteren,induced earthquake
2014-07-02,07:06:51,257047.35642940775,588692.5019938044,53.275,6.917,1.3,Meedhuizen,induced earthquake
2014-06-29,13:40:23,250848.31142214037,581662.9644899978,53.213,6.822,0.7,Slochteren,induced earthquake
2014-06-16,15:16:40,243088.91542886232,596653.6774381864,53.349,6.71,1.8,Westeremden,induced earthquake
2014-06-12,22:10:29,246218.90250250793,579124.030083416,53.191,6.752,0.8,Kolham,induced earthquake
2014-06-12,07:13:32,246920.04081289156,580918.4130889189,53.207,6.763,1.2,Froombosch,induced earthquake
2014-05-19,17:25:50,258576.642009201,588947.8948162323,53.277,6.94,1,Meedhuizen,induced earthquake
2014-05-17,02:35:04,245748.98396606368,579226.4637843973,53.192,6.745,1.6,Kolham,induced earthquake
2014-05-13,18:16:05,238458.73586461943,594789.7331900493,53.333,6.64,1.4,Westerwijtwerd,induced earthquake
2014-05-12,22:18:23,244838.6393094289,581435.6773374095,53.212,6.732,1.3,Woudbloem,induced earthquake
2014-04-27,21:49:25,242891.5285295233,578282.9456616301,53.184,6.702,0.5,Westerbroek,induced earthquake
2014-04-26,08:50:55,250194.26613663745,584321.6189935316,53.237,6.813,1.3,Schildwolde,induced earthquake
2014-04-20,08:36:03,245282.11405445737,596917.1395899521,53.351,6.743,1.4,Zeerijp,induced earthquake
2014-04-17,20:18:35,244000.00220072028,594221.4906574768,53.327,6.723,1.3,Loppersum,induced earthquake
2014-04-09,04:43:43,256139.33337850316,587448.7312082025,53.264,6.903,1.1,Tjuchem,induced earthquake
2014-04-04,07:39:00,240421.50730304015,585585.1244100922,53.25,6.667,1.2,Garmerwolde,induced earthquake
2014-04-03,01:27:41,250589.42898247932,577873.0199323418,53.179,6.817,1,Sappemeer,induced earthquake
2014-04-02,05:48:51,249621.65378402063,576072.8531060411,53.163,6.802,1.2,Sappemeer,induced earthquake
2014-04-02,05:47:36,250027.2872133384,575858.2042825138,53.161,6.808,1.1,Sappemeer,induced earthquake
2014-03-31,19:01:17,240779.0406040675,584255.7273317203,53.238,6.672,0.7,Lageland,induced earthquake
2014-03-30,20:58:47,262099.10622879665,589581.8082152009,53.282,6.993,1.4,Farmsum,induced earthquake
2014-03-28,21:28:13,246007.26876198727,611291.5909075416,53.48,6.758,1.3,Waddenzee (nabij Uithuizermeeden),induced earthquake
2014-03-27,08:25:18,253482.05729242164,586836.9101173654,53.259,6.863,1.4,Siddeburen,induced earthquake
2014-03-23,10:28:48,249347.6200844077,576401.4261004548,53.166,6.798,1.6,Sappemeer,induced earthquake
2014-03-21,16:22:29,251257.99536655343,581225.8700557059,53.209,6.828,1.1,Slochteren,induced earthquake
2014-03-18,21:15:18,236884.7285276043,601107.6220264351,53.39,6.618,2.1,Rottum,induced earthquake
2014-03-15,19:09:24,254041.35917841172,592080.5835591791,53.306,6.873,1.9,Appingedam,induced earthquake
2014-03-14,22:25:15,251033.0843687792,592464.713811194,53.31,6.828,1,Appingedam,induced earthquake
2014-03-14,03:59:28,239496.6085303308,581227.583439337,53.211,6.652,0.8,Groningen,induced earthquake
2014-03-11,09:08:23,250815.05704818584,583332.0801294025,53.228,6.822,2.3,Schildwolde,induced earthquake
2014-03-11,09:05:33,250750.1361249002,579879.9231153817,53.197,6.82,1.1,Noordbroek,induced earthquake
2014-03-10,03:39:10,246946.7188858856,596948.7945137119,53.351,6.768,0.9,Zeerijp,induced earthquake
2014-02-28,04:38:52,245899.91719929464,588913.8262697211,53.279,6.75,1.2,Ten Post,induced earthquake
2014-02-18,05:03:32,239916.34267830063,595260.597732757,53.337,6.662,1.7,Huizinge,induced earthquake
2014-02-17,04:54:12,245313.99197347037,591685.7225226257,53.304,6.742,0.8,Ten Post,induced earthquake
2014-02-13,02:13:14,247865.9510015442,597634.4553008674,53.357,6.782,3,'t Zandt,induced earthquake
2014-02-11,01:18:13,259402.54270663537,590858.3299698046,53.294,6.953,0.8,Meedhuizen,induced earthquake
2014-02-06,21:39:09,248437.29174293895,578498.6786173828,53.185,6.785,1.3,Froombosch,induced earthquake
2014-02-05,18:11:34,248430.38801781245,585734.1511050122,53.25,6.787,0.9,Schildwolde,induced earthquake
2014-02-03,06:30:48,246250.3058267737,595043.0296138753,53.334,6.757,1.5,Loppersum,induced earthquake
2014-01-26,14:21:17,241183.58909632737,584040.3349803169,53.236,6.678,1.5,Lageland,induced earthquake
2014-01-23,16:18:10,255261.8924206657,578301.9871103123,53.182,6.887,1.1,Zuidbroek,induced earthquake
2014-01-23,03:50:26,244828.3262349277,599802.9492229733,53.377,6.737,0.6,Garsthuizen,induced earthquake
2014-01-21,01:12:05,233775.72736959677,587809.123556109,53.271,6.568,1,Noordwolde,induced earthquake
2014-01-16,19:48:32,260777.6067785449,588995.8752332539,53.277,6.973,1.2,Farmsum,induced earthquake
2014-01-12,23:33:00,247199.6242542264,590719.710746686,53.295,6.77,0.9,Garrelsweer,induced earthquake
2014-01-09,00:49:35,234361.82671875288,592716.5165465662,53.315,6.578,1.1,Onderdendam,induced earthquake
2014-01-04,23:38:42,239125.61412793104,583336.0106744764,53.23,6.647,1.1,Harkstede,induced earthquake
2014-01-02,04:00:06,246387.7002849337,580796.9582325176,53.206,6.755,1.4,Froombosch,induced earthquake
2013-12-23,00:48:12,241892.35019414863,596520.5109989126,53.348,6.692,1.2,Westeremden,induced earthquake
2013-12-22,21:51:44,250209.6889252076,583542.6936766362,53.23,6.813,1,Schildwolde,induced earthquake
2013-12-20,05:12:37,250915.10805970337,581664.295699365,53.213,6.823,1.3,Slochteren,induced earthquake
2013-12-08,03:32:48,257364.24700955825,589478.5203374383,53.282,6.922,1.1,Meedhuizen,induced earthquake
2013-12-06,08:12:24,244342.10468416323,582984.838086708,53.226,6.725,1.3,Scharmer,induced earthquake
2013-11-26,23:54:53,252127.7567309599,594379.2463390406,53.327,6.845,2,Appingedam,induced earthquake
2013-11-18,13:31:02,245609.4327428575,593695.03677880706,53.322,6.747,1.4,Loppersum,induced earthquake
2013-11-15,17:46:36,243485.50627396873,593210.1035653445,53.318,6.715,1.6,Stedum,induced earthquake
2013-11-10,01:47:40,247326.54284337172,591056.1089654625,53.298,6.772,1.2,Garrelsweer,induced earthquake
2013-11-07,01:23:00,254432.2368609004,589305.5792381335,53.281,6.878,1.5,Tjuchem,induced earthquake
2013-10-23,23:57:37,253486.619106502,586614.360435242,53.257,6.863,1.1,Siddeburen,induced earthquake
2013-10-23,00:59:46,244801.45382340136,587000.7682004604,53.262,6.733,1.1,Lageland,induced earthquake
2013-10-10,18:31:05,243245.61699411905,598994.2735683288,53.37,6.713,1.5,Startenhuizen Lopp,induced earthquake
2013-10-03,00:42:21,247625.49264422088,592842.9896444757,53.314,6.777,1.2,Garrelsweer,induced earthquake
2013-10-02,22:32:21,263385.1032253145,591725.9246734164,53.301,7.013,0.9,Borgsweer,induced earthquake
2013-10-02,20:24:26,248618.59200325364,593196.2325868672,53.317,6.792,1.9,Wirdum,induced earthquake
2013-10-02,08:57:44,248296.2319286793,592633.3475636034,53.312,6.787,1.4,Wirdum,induced earthquake
2013-10-01,21:49:51,243528.47830265565,583637.6804004962,53.232,6.713,1.2,Scharmer,induced earthquake
2013-10-01,00:59:51,243820.210621322,582307.2835184673,53.22,6.717,1.1,Scharmer,induced earthquake
2013-09-30,14:56:35,243682.53298561287,582527.3722012708,53.222,6.715,1.2,Scharmer,induced earthquake
2013-09-29,18:11:30,239157.3157322604,585340.1944171577,53.248,6.648,1.3,Garmerwolde,induced earthquake
2013-09-28,02:20:41,244150.44837803752,600458.2044083197,53.383,6.727,1.9,Startenhuizen,induced earthquake
2013-09-25,19:55:34,253362.90231690096,589394.8753592481,53.282,6.862,1.2,Tjuchem,induced earthquake
2013-09-25,07:16:11,248346.0063677988,590073.9514591672,53.289,6.787,1.1,Garrelsweer,induced earthquake
2013-09-22,14:50:19,240649.48552192916,584030.7906488605,53.236,6.67,1.6,Lageland,induced earthquake
2013-09-22,02:44:18,241291.1424338289,585489.3459759776,53.249,6.68,1,Lageland,induced earthquake
2013-09-22,02:25:53,240297.89834460287,585026.3606859577,53.245,6.665,1.7,Garmerwolde,induced earthquake
2013-09-18,03:42:25,251206.52820940592,590464.3948139196,53.292,6.83,0.9,Appingedam,induced earthquake
2013-09-04,01:33:32,247228.0463385327,596174.9515726464,53.344,6.772,2.8,Zeerijp,induced earthquake
2013-09-01,13:04:37,243434.17529163213,595992.1217575797,53.343,6.715,1.5,Westeremden,induced earthquake
2013-08-27,05:05:48,253519.564487916,591513.2232134897,53.301,6.865,1.1,Appingedam,induced earthquake
2013-08-25,02:06:04,247494.35610645148,592729.1389080895,53.313,6.775,1.3,Garrelsweer,induced earthquake
2013-08-21,15:50:11,248769.98837187304,588857.6975625752,53.278,6.793,0.9,Overschild,induced earthquake
2013-08-16,11:35:02,242435.88915037207,584953.4621350607,53.244,6.697,2.1,Lageland,induced earthquake
2013-08-14,13:17:42,239520.38108844063,583676.8708659064,53.233,6.653,1.1,Harkstede,induced earthquake
2013-08-08,15:08:56,249151.44417545255,586416.1361753164,53.256,6.798,1,Schildwolde,induced earthquake
2013-08-07,22:52:44,249469.7791454824,587201.6191069509,53.263,6.803,0.9,Schildwolde,induced earthquake
2013-08-07,01:13:46,248249.69799639127,577827.1486134386,53.179,6.782,0.6,Sappemeer,induced earthquake
2013-07-31,11:01:09,243884.9414905454,582419.7937730508,53.221,6.718,1,Scharmer,induced earthquake
2013-07-30,18:23:40,251244.63879855903,581893.5136749197,53.215,6.828,0.7,Schildwolde,induced earthquake
2013-07-26,15:36:18,238499.53319971307,584772.1584300991,53.243,6.638,0.9,Groningen,induced earthquake
2013-07-21,08:29:57,247750.18898847388,589839.7633397331,53.287,6.778,0.7,Garrelsweer,induced earthquake
2013-07-21,02:44:47,251257.82426105827,587905.0373817178,53.269,6.83,1.3,Steendam,induced earthquake
2013-07-20,05:05:18,247472.89789553848,593841.9289906461,53.323,6.775,1.9,Wirdum,induced earthquake
2013-07-20,03:33:13,249338.45570913152,593878.2671991019,53.323,6.803,2.4,Wirdum,induced earthquake
2013-07-14,21:01:59,248117.55534968048,594967.6153715329,53.333,6.785,1.1,Eenum,induced earthquake
2013-07-13,13:23:12,253781.79186054948,594969.6610482244,53.332,6.87,0.9,Appingedam,induced earthquake
2013-07-03,05:10:41,238216.37351622185,597234.4794935723,53.355,6.637,0.9,Toornwerd,induced earthquake
2013-07-02,23:03:55,248201.84265366656,590627.74895361,53.294,6.785,3,Garrelsweer,induced earthquake
2013-06-30,22:52:10,246000.7597742962,594147.7258383635,53.326,6.753,0.7,Loppersum,induced earthquake
2013-06-30,21:55:11,246352.9503419383,593152.5439428426,53.317,6.758,0.8,Garrelsweer,induced earthquake
2013-06-30,01:27:48,250550.1739543221,583215.4911557846,53.227,6.818,0.8,Schildwolde,induced earthquake
2013-06-27,20:45:03,238662.45991130327,594570.6519588135,53.331,6.643,1.3,Westerwijtwerd,induced earthquake
2013-06-23,09:21:18,253655.1723916103,591404.6860177284,53.3,6.867,1.1,Appingedam,induced earthquake
2013-06-18,21:39:20,243999.9776849608,583423.7542402525,53.23,6.72,0.7,Scharmer,induced earthquake
2013-06-14,22:36:04,254149.1252524982,583622.3071548819,53.23,6.872,0.6,Siddeburen,induced earthquake
2013-06-14,22:20:12,251346.1985564174,593472.8948942465,53.319,6.833,0.7,Appingedam,induced earthquake
2013-06-08,23:21:35,242840.74815068455,581064.8460829046,53.209,6.702,0.7,Harkstede,induced earthquake
2013-06-07,06:33:49,261563.13472458065,589681.2095978691,53.283,6.985,1.3,Farmsum,induced earthquake
2013-06-05,22:10:56,238432.7806465249,584770.9993587703,53.243,6.637,0.9,Groningen,induced earthquake
2013-06-05,17:51:28,247872.7890916945,590398.7310727325,53.292,6.78,0.7,Garrelsweer,induced earthquake
2013-06-03,18:07:36,253613.98995744265,593407.6658232317,53.318,6.867,1.2,Appingedam,induced earthquake
2013-05-31,01:40:24,251771.32123594117,588917.2462667287,53.278,6.838,1,Steendam,induced earthquake
2013-05-30,23:51:13,251762.35075436928,589362.3511256775,53.282,6.838,1.2,Steendam,induced earthquake
2013-05-25,16:44:39,236312.79575126304,603435.541043024,53.411,6.61,0.9,Usquert,induced earthquake
2013-05-25,16:18:29,243325.5840348327,594654.2936386556,53.331,6.713,1,Loppersum,induced earthquake
2013-05-25,14:07:51,242199.15603922604,583279.4479995032,53.229,6.693,1.1,Harkstede,induced earthquake
2013-05-24,11:10:02,242794.6962852426,594533.2241135674,53.33,6.705,1.2,Westeremden,induced earthquake
2013-05-22,11:38:07,250017.3987693959,589884.1034258622,53.287,6.812,1.2,Overschild,induced earthquake
2013-05-22,08:35:18,247919.74300965143,577598.140733442,53.177,6.777,1.2,Sappemeer,induced earthquake
2013-05-19,12:15:16,253055.21747747727,591392.3888586854,53.3,6.858,0.8,Appingedam,induced earthquake
2013-05-13,03:46:56,257447.2738394403,585583.9397972655,53.247,6.922,1.1,Wagenborgen,induced earthquake
2013-05-10,04:25:24,252814.80640273844,586823.2790930935,53.259,6.853,1.4,Siddeburen,induced earthquake
2013-05-02,21:11:08,248646.10038462817,595200.5544745419,53.335,6.793,0.7,Eenum,induced earthquake
2013-05-01,04:07:29,238428.91773518408,584993.5573855704,53.245,6.637,0.9,Groningen,induced earthquake
2013-04-30,15:28:00,244909.89900760897,588338.6000240655,53.274,6.735,0.7,Woltersum,induced earthquake
2013-04-29,20:32:18,239995.6228558044,583239.9966200851,53.229,6.66,0.8,Harkstede,induced earthquake
2013-04-28,18:18:03,244664.13761934248,594345.1833290504,53.328,6.733,1.3,Loppersum,induced earthquake
2013-04-27,21:12:24,246435.2766964659,595825.7980755586,53.341,6.76,1,Loppersum,induced earthquake
2013-04-23,18:51:36,248993.72966617456,577396.3490797976,53.175,6.793,0.5,Sappemeer,induced earthquake
2013-04-23,12:31:42,249500.99770572037,575402.5923089037,53.157,6.8,0.6,Sappemeer,induced earthquake
2013-04-15,22:56:03,245032.1439523289,599584.135070609,53.375,6.74,0.9,Garsthuizen,induced earthquake
2013-04-02,13:49:15,254165.18538969336,582843.3927688878,53.223,6.872,1.1,Siddeburen,induced earthquake
2013-03-29,14:28:06,243793.4979466449,583753.8819452019,53.233,6.717,0.9,Scharmer,induced earthquake
2013-03-16,13:06:53,248277.38459901873,610667.4526035322,53.474,6.792,2,Waddenzee (nabij Eemshaven),induced earthquake
2013-03-14,03:09:18,258618.6959474429,593179.2024333563,53.315,6.942,1,Farmsum,induced earthquake
2013-03-13,01:57:10,251222.1409337183,589685.4578520196,53.285,6.83,0.8,Overschild,induced earthquake
2013-03-02,05:31:14,238987.74338997836,595021.6045402426,53.335,6.648,0.9,Westerwijtwerd,induced earthquake
2013-02-27,23:49:13,247256.2073245714,580813.5304324166,53.206,6.768,0.4,Froombosch,induced earthquake
2013-02-25,01:36:40,247982.4196336189,591625.372097407,53.303,6.782,1,Garrelsweer,induced earthquake
2013-02-21,21:14:08,245920.4957514747,598376.3849554663,53.364,6.753,0.7,Zeerijp,induced earthquake
2013-02-18,05:54:00,247883.20842034783,596744.2137083273,53.349,6.782,0.7,Zeerijp,induced earthquake
2013-02-18,00:06:46,260804.5692749777,587771.8746952079,53.266,6.973,1.9,Wagenborgen,induced earthquake
2013-02-16,07:42:50,251495.94215520253,586017.3671410058,53.252,6.833,0.8,Steendam,induced earthquake
2013-02-16,04:06:31,261984.90502116736,594700.3911598895,53.328,6.993,0.8,Eems-Dollard (nabij Farmsum),induced earthquake
2013-02-15,14:28:42,248814.14737029665,593422.6960132406,53.319,6.795,2,Wirdum,induced earthquake
2013-02-13,05:16:46,252035.32159609435,598941.6696226004,53.368,6.845,1.8,Losdorp,induced earthquake
2013-02-11,12:01:45,246562.7097552839,582136.073869335,53.218,6.758,1.8,Woudbloem,induced earthquake
2013-02-11,08:07:08,247072.68692893424,590383.3163179498,53.292,6.768,1.8,Ten Post,induced earthquake
2013-02-11,06:08:52,248062.0251914732,590958.9953536675,53.297,6.783,2,Garrelsweer,induced earthquake
2013-02-10,08:16:41,254406.88678751845,590529.6104105308,53.292,6.878,1.1,Tjuchem,induced earthquake
2013-02-10,08:15:08,252880.19268159964,590164.2663019927,53.289,6.855,1.5,Tjuchem,induced earthquake
2013-02-09,05:26:10,246249.0757116386,598605.2769217883,53.366,6.758,2.7,Zeerijp,induced earthquake
2013-02-07,23:19:08,240146.44456718912,601053.2217492405,53.389,6.667,3.2,Zandeweer,induced earthquake
2013-02-07,22:31:58,240174.1609750823,599495.2503075886,53.375,6.667,2.7,Zandeweer,induced earthquake
2013-02-05,14:53:08,238874.04775403903,582441.1196738249,53.222,6.643,1.5,Groningen,induced earthquake
2013-02-04,04:20:40,248734.65266964276,580396.8349050084,53.202,6.79,0.9,Slochteren,induced earthquake
2013-02-03,14:13:24,242864.8575862411,583402.8794926256,53.23,6.703,1.4,Harkstede,induced earthquake
2013-01-28,17:43:53,256713.85849177864,588685.4265504086,53.275,6.912,1.5,Meedhuizen,induced earthquake
2013-01-27,08:49:38,247633.065593876,578594.4552613879,53.186,6.773,1.2,Froombosch,induced earthquake
2013-01-19,20:10:06,248554.71941361693,589632.7355496497,53.285,6.79,2.4,Overschild,induced earthquake
2013-01-18,16:44:00,239880.3385041436,601048.4948824339,53.389,6.663,1.2,Zandeweer,induced earthquake
2013-01-12,22:37:32,252582.97765126172,588377.0638483394,53.273,6.85,0.9,Tjuchem,induced earthquake
2013-01-12,16:24:40,253219.24620296515,596405.3226541162,53.345,6.862,0.9,Holwierde,induced earthquake
2013-01-12,01:28:24,254291.34457728223,576723.4126504947,53.168,6.872,0.5,Zuidbroek,induced earthquake
2013-01-11,22:38:57,252734.49741084635,587489.5724986093,53.265,6.852,0.8,Siddeburen,induced earthquake
2013-01-11,22:36:50,235788.3687601752,602981.3831445142,53.407,6.602,1.8,Usquert,induced earthquake
2013-01-11,12:51:47,259742.77247239393,596654.8000487423,53.346,6.96,1.4,Eems-Dollard (nabij Delfzijl),induced earthquake
2013-01-05,04:08:41,250708.73041745264,592012.9440920587,53.306,6.823,0.9,Appingedam,induced earthquake
2012-12-25,20:36:29,247889.34682334564,599861.3607424132,53.377,6.783,1.2,'t Zandt,induced earthquake
2012-12-20,20:25:20,253152.36221784935,576811.3903161,53.169,6.855,0.6,Zuidbroek,induced earthquake
2012-12-17,09:13:57,244474.6592465026,593785.0487894057,53.323,6.73,1.2,Loppersum,induced earthquake
2012-11-30,20:02:03,252262.97937260545,587702.6444196592,53.267,6.845,0.9,Steendam,induced earthquake
2012-11-30,16:17:53,251291.27371749887,586235.9018238871,53.254,6.83,1.1,Steendam,induced earthquake
2012-11-30,16:17:50,251475.83146464897,587018.8462179294,53.261,6.833,1,Hellum,induced earthquake
2012-11-27,20:02:59,249675.52453734545,583532.1471014308,53.23,6.805,0.5,Schildwolde,induced earthquake
2012-11-27,20:01:11,248385.4652965917,581169.2623884991,53.209,6.785,1.4,Froombosch,induced earthquake
2012-11-22,22:20:11,253820.7692211517,593077.9497109568,53.315,6.87,1.1,Appingedam,induced earthquake
2012-11-18,01:18:06,255253.43210850775,588320.7453481677,53.272,6.89,0.7,Tjuchem,induced earthquake
2012-11-17,07:57:39,248543.876691638,590189.1232429603,53.29,6.79,1.1,Garrelsweer,induced earthquake
2012-11-14,13:45:00,251771.32123594117,588917.2462667287,53.278,6.838,0.9,Steendam,induced earthquake
2012-11-13,16:47:51,241970.7392519266,603201.1156839019,53.408,6.695,1,Uithuizen,induced earthquake
2012-10-30,21:05:10,246728.67591559677,590933.3247317217,53.297,6.763,0.7,Garrelsweer,induced earthquake
2012-10-27,10:55:23,236838.2932871717,584298.3423057185,53.239,6.613,1,Groningen,induced earthquake
2012-10-23,17:05:29,247631.93913316663,592509.1533728762,53.311,6.777,1.3,Garrelsweer,induced earthquake
2012-10-13,22:36:46,252569.41102579448,589044.7186444429,53.279,6.85,0.9,Steendam,induced earthquake
2012-09-30,01:09:22,246183.05806754553,581015.7068921766,53.208,6.752,0.6,Froombosch,induced earthquake
2012-09-28,10:32:23,251369.30867067556,582341.2843570805,53.219,6.83,1.2,Schildwolde,induced earthquake
2012-09-23,04:54:19,238766.5160803789,596242.2150031017,53.346,6.645,0.9,Middelstum,induced earthquake
2012-08-28,23:27:17,251504.087531758,592251.521029481,53.308,6.835,0.9,Appingedam,induced earthquake
2012-08-23,21:06:49,251388.67036143827,591358.6236640008,53.3,6.833,0.7,Appingedam,induced earthquake
2012-08-17,06:34:52,255866.4563685768,584548.6008648266,53.238,6.898,0.8,Siddeburen,induced earthquake
2012-08-17,00:26:41,239271.85409745225,597809.5164730852,53.36,6.653,0.6,Toornwerd,induced earthquake
2012-08-16,20:30:33,240566.51659757932,596162.6994522564,53.345,6.672,3.6,Huizinge,induced earthquake
2012-08-16,07:54:51,245858.15349189873,598152.5593701237,53.362,6.752,1.2,Zeerijp,induced earthquake
2012-08-15,19:17:36,249405.93406710337,597219.2644420605,53.353,6.805,2.4,Leermens,induced earthquake
2012-08-14,03:01:59,248178.07166426175,591851.8080116846,53.305,6.785,1,Garrelsweer,induced earthquake
2012-08-08,14:11:23,240699.0395639662,581248.8499768889,53.211,6.67,0.8,Harkstede,induced earthquake
2012-08-01,03:24:11,249116.72872639232,594987.1276530818,53.333,6.8,0.7,Oosterwijtwerd,induced earthquake
2012-07-30,21:09:02,248320.85978483537,577605.8960764456,53.177,6.783,0.5,Sappemeer,induced earthquake
2012-07-30,13:14:11,248272.4239013238,593857.4136396088,53.323,6.787,1,Wirdum,induced earthquake
2012-07-30,11:36:46,244439.35965060865,595676.8166106832,53.34,6.73,1.3,Loppersum,induced earthquake
2012-07-27,17:12:53,241159.24555931895,592833.7992344499,53.315,6.68,1.2,Stedum,induced earthquake
2012-07-25,18:12:15,250737.58705798507,590566.3395105819,53.293,6.823,0.8,Overschild,induced earthquake
2012-07-19,12:42:57,249591.0598714383,577630.6750486011,53.177,6.802,0.9,Sappemeer,induced earthquake
2012-07-16,20:21:29,247015.0470574936,593387.8407589038,53.319,6.768,0.6,Garrelsweer,induced earthquake
2012-07-12,17:02:02,252571.6721699776,588933.4427519897,53.278,6.85,1,Steendam,induced earthquake
2012-07-07,00:28:08,247322.5004607007,594729.5963201801,53.331,6.773,0.7,Loppersum,induced earthquake
2012-07-07,00:13:05,249212.840762251,590090.8864020733,53.289,6.8,0.8,Overschild,induced earthquake
2012-07-03,16:55:05,247121.7788856771,587823.9282124805,53.269,6.768,1.1,Overschild,induced earthquake
2012-06-27,00:39:12,252992.4917989495,574804.4196183984,53.151,6.852,0.3,Muntendam,induced earthquake
2012-06-27,00:31:57,252858.70775032297,574801.701580433,53.151,6.85,0.5,Muntendam,induced earthquake
2012-06-22,15:10:28,246076.7794836504,590141.6785270359,53.29,6.753,0.8,Ten Post,induced earthquake
2012-06-22,13:31:43,246197.44937255303,590811.8815921778,53.296,6.755,1.4,Ten Post,induced earthquake
